"timestamp","phase","elapsed_sec","query_result","adapterIndex","workgraph_pid","CLK_GFXCLK_supported","CLK_GFXCLK","CLK_MEMCLK_supported","CLK_MEMCLK","CLK_SOCCLK_supported","CLK_SOCCLK","TEMP_EDGE_supported","TEMP_EDGE","TEMP_MEM_supported","TEMP_MEM","ACTIVITY_GFX_supported","ACTIVITY_GFX","ACTIVITY_MEM_supported","ACTIVITY_MEM","GFX_VOLTAGE_supported","GFX_VOLTAGE","ASIC_POWER_supported","ASIC_POWER","TEMP_HOTSPOT_supported","TEMP_HOTSPOT","TEMP_GFX_supported","TEMP_GFX","TEMP_SOC_supported","TEMP_SOC","GFX_POWER_supported","GFX_POWER","GFX_CURRENT_supported","GFX_CURRENT","THROTTLER_STATUS_supported","THROTTLER_STATUS","BUS_SPEED_supported","BUS_SPEED","BUS_LANES_supported","BUS_LANES","THROTTLE_POWER_supported","THROTTLE_POWER","THROTTLE_TDC_supported","THROTTLE_TDC","THROTTLE_VMAX_supported","THROTTLE_VMAX","BUS_CURR_MAX_SPEED_supported","BUS_CURR_MAX_SPEED","BOARD_POWER_supported","BOARD_POWER"
"2026-05-28T21:10:38.4462613+08:00","during_workgraph","12.37","0","5","32836","1","1481","1","155","0","0","1","37","1","40","1","39","1","4","1","709","0","0","1","45","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","34"
"2026-05-28T21:10:38.5100007+08:00","during_workgraph","12.434","0","5","32836","1","1466","1","152","0","0","1","37","1","40","1","33","1","3","1","704","0","0","1","45","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","31"
"2026-05-28T21:10:38.5735422+08:00","during_workgraph","12.496","0","5","32836","1","1480","1","152","0","0","1","37","1","40","1","38","1","2","1","709","0","0","1","45","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","31"
"2026-05-28T21:10:38.6363919+08:00","idle_after","12.56","0","5","32836","1","154","1","93","0","0","1","37","1","40","1","11","1","0","1","687","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","23"
"2026-05-28T21:10:38.7415019+08:00","idle_after","12.665","0","5","32836","1","53","1","53","0","0","1","37","1","40","1","2","1","0","1","689","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","21"
"2026-05-28T21:10:38.8522705+08:00","idle_after","12.775","0","5","32836","1","74","1","61","0","0","1","36","1","39","1","4","1","0","1","691","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","22"
"2026-05-28T21:10:38.9639051+08:00","idle_after","12.887","0","5","32836","1","70","1","54","0","0","1","36","1","40","1","3","1","0","1","691","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","21"
"2026-05-28T21:10:39.0725457+08:00","idle_after","12.996","0","5","32836","1","88","1","57","0","0","1","36","1","40","1","6","1","0","1","691","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","21"
"2026-05-28T21:10:39.1801100+08:00","idle_after","13.104","0","5","32836","1","95","1","59","0","0","1","36","1","40","1","5","1","0","1","691","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","22"
"2026-05-28T21:10:39.2883146+08:00","idle_after","13.212","0","5","32836","1","40","1","38","0","0","1","36","1","40","1","1","1","0","1","690","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","20"
"2026-05-28T21:10:39.3975550+08:00","idle_after","13.32","0","5","32836","1","0","1","14","0","0","1","36","1","40","1","0","1","0","1","74","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","7"
"2026-05-28T21:10:39.5055501+08:00","idle_after","13.428","0","5","32836","1","1","1","24","0","0","1","36","1","40","1","1","1","0","1","121","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","9"
"2026-05-28T21:10:39.6298694+08:00","idle_after","13.553","0","5","32836","1","58","1","48","0","0","1","36","1","39","1","2","1","0","1","687","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","20"
"2026-05-28T21:10:39.7395563+08:00","idle_after","13.663","0","5","32836","1","14","1","16","0","0","1","36","1","39","1","0","1","0","1","403","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","15"
"2026-05-28T21:10:39.8474863+08:00","idle_after","13.771","0","5","32836","1","0","1","12","0","0","1","36","1","38","1","0","1","0","1","60","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","9"
"2026-05-28T21:10:39.9586079+08:00","idle_after","13.881","0","5","32836","1","0","1","13","0","0","1","36","1","38","1","0","1","0","1","60","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","9"
"2026-05-28T21:10:40.0805574+08:00","idle_after","14.004","0","5","32836","1","38","1","40","0","0","1","36","1","39","1","3","1","0","1","501","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","17"
"2026-05-28T21:10:40.2035685+08:00","idle_after","14.126","0","5","32836","1","35","1","31","0","0","1","36","1","40","1","1","1","0","1","623","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","18"
"2026-05-28T21:10:40.3115863+08:00","idle_after","14.235","0","5","32836","1","0","1","12","0","0","1","36","1","40","1","0","1","0","1","60","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","4"
"2026-05-28T21:10:40.4237342+08:00","idle_after","14.346","0","5","32836","1","0","1","14","0","0","1","36","1","39","1","0","1","0","1","60","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","4"
"2026-05-28T21:10:40.5315721+08:00","idle_after","14.455","0","5","32836","1","13","1","26","0","0","1","36","1","39","1","2","1","0","1","276","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","10"
"2026-05-28T21:10:40.6415658+08:00","idle_after","14.564","0","5","32836","1","45","1","49","0","0","1","36","1","40","1","2","1","0","1","686","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","20"
"2026-05-28T21:10:40.7649898+08:00","idle_after","14.689","0","5","32836","1","3","1","24","0","0","1","36","1","38","1","0","1","0","1","219","0","0","1","44","0","0","0","0","0","0","0","0","0","0","1","3","1","16","1","0","1","0","1","0","0","0","1","12"
